n,factorization,omega,f,minimizers,above_sqrt,at_sqrt,equals_n_over_largest_prime
2474,2*1237,2,2,1237,False,False,True
2475,3^2*5^2*11,3,9,275 1100,False,False,False
2476,2^2*619,2,4,619 1238,False,False,True
2478,2*3*7*59,4,42,59 118 177 236 295 354 413 472 531 590 649 708 767 826 885 944 1003 1062 1121 1180 1239,False,False,True
2479,37*67,2,37,67 134 201 268 335 402 469 536 603 670 737 804 871 938 1005 1072 1139 1206,False,False,True
2480,2^4*5*31,3,16,155,False,False,False
2481,3*827,2,3,827,False,False,True
2482,2*17*73,3,2,1241,False,False,False
2483,13*191,2,13,191 382 573 764 955 1146,False,False,True
2484,2^2*3^3*23,3,9,276,False,False,False
2485,5*7*71,3,7,355 710,False,False,False
2486,2*11*113,3,22,113 226 339 452 565 678 791 904 1017 1130 1243,False,False,True
2487,3*829,2,3,829,False,False,True
2488,2^3*311,2,8,311 622 933 1244,False,False,True
2489,19*131,2,19,131 262 393 524 655 786 917 1048 1179,False,False,True
2490,2*3*5*83,4,6,415 830,False,False,False
2491,47*53,2,47,53 106 159 212 265 318 371 424 477 530 583 636 689 742 795 848 901 954 1007 1060 1113 1166 1219,False,False,True
2492,2^2*7*89,3,14,178 356 1068,False,False,False
2493,3^2*277,2,9,277 554 831 1108,False,False,True
2494,2*29*43,3,29,172 258 430,False,False,False
2495,5*499,2,5,499 998,False,False,True
2496,2^6*3*13,3,39,64 128 192 256 320 384 448,False,False,False
2497,11*227,2,11,227 454 681 908 1135,False,False,True
2498,2*1249,2,2,1249,False,False,True
2499,3*7^2*17,3,49,306,False,False,False
2500,2^2*5^4,2,4,625 1250,False,False,False
2501,41*61,2,41,61 122 183 244 305 366 427 488 549 610 671 732 793 854 915 976 1037 1098 1159 1220,False,False,True
2502,2*3^2*139,3,18,139 278 417 556 695 834 973 1112 1251,False,False,True
2504,2^3*313,2,8,313 626 939 1252,False,False,True
2505,3*5*167,3,15,167 334 501 668 835 1002 1169,False,False,True
2506,2*7*179,3,14,179 358 537 716 895 1074 1253,False,False,True
2507,23*109,2,23,109 218 327 436 545 654 763 872 981 1090 1199,False,False,True
2508,2^2*3*11*19,4,12,209 418 627 1045,False,False,False
2509,13*193,2,13,193 386 579 772 965 1158,False,False,True
2510,2*5*251,3,2,1255,False,False,False
2511,3^4*31,2,9,279,False,False,False
2512,2^4*157,2,16,157 314 471 628 785 942 1099 1256,False,False,True
2513,7*359,2,7,359 718 1077,False,False,True
2514,2*3*419,3,6,419 838 1257,False,False,True
2515,5*503,2,5,503 1006,False,False,True
2516,2^2*17*37,3,4,629,False,False,False
2517,3*839,2,3,839,False,False,True
2518,2*1259,2,2,1259,False,False,True
2519,11*229,2,11,229 458 687 916 1145,False,False,True
2520,2^3*3^2*5*7,4,70,324,True,False,False
2522,2*13*97,3,13,194,False,False,False
2523,3*29^2,2,3,841,False,False,False
2524,2^2*631,2,4,631 1262,False,False,True
2525,5^2*101,2,25,101 202 303 404 505 606 707 808 909 1010 1111 1212,False,False,True
2526,2*3*421,3,6,421 842 1263,False,False,True
2527,7*19^2,2,7,361 722 1083,False,False,False
2528,2^5*79,2,16,158 316 474,False,False,False
2529,3^2*281,2,9,281 562 843 1124,False,False,True
2530,2*5*11*23,4,10,253 759,False,False,False
2532,2^2*3*211,3,12,211 422 633 844 1055 1266,False,False,True
2533,17*149,2,17,149 298 447 596 745 894 1043 1192,False,False,True
2534,2*7*181,3,14,181 362 543 724 905 1086 1267,False,False,True
2535,3*5*13^2,3,15,169 338,False,False,False
2536,2^3*317,2,8,317 634 951 1268,False,False,True
2537,43*59,2,43,59 118 177 236 295 354 413 472 531 590 649 708 767 826 885 944 1003 1062 1121 1180 1239,False,False,True
2538,2*3^3*47,3,54,47 94 141 188 235 282 329,True,False,True
2540,2^2*5*127,3,4,635,False,False,False
2541,3*7*11^2,3,21,121 242 363 484 605 726 847 968 1089 1210,False,False,False
2542,2*31*41,3,31,164 328 492,False,False,False
2544,2^4*3*53,3,6,424,False,False,False
2545,5*509,2,5,509 1018,False,False,True
2546,2*19*67,3,19,402,False,False,False
2547,3^2*283,2,9,283 566 849 1132,False,False,True
2548,2^2*7^2*13,3,26,98,False,False,False
2550,2*3*5^2*17,4,6,1275,False,False,False
2552,2^3*11*29,3,58,132 484,True,False,False
2553,3*23*37,3,3,851,False,False,False
2554,2*1277,2,2,1277,False,False,True
2555,5*7*73,3,35,73 146 219 292 365 438 511 584 657 730 803 876 949 1022 1095 1168 1241,False,False,True
2556,2^2*3^2*71,3,9,284,False,False,False
2558,2*1279,2,2,1279,False,False,True
2559,3*853,2,3,853,False,False,True
2560,2^9*5,2,4,1280,False,False,False
2561,13*197,2,13,197 394 591 788 985 1182,False,False,True
2562,2*3*7*61,4,14,366,False,False,False
2563,11*233,2,11,233 466 699 932 1165,False,False,True
2564,2^2*641,2,4,641 1282,False,False,True
2565,3^3*5*19,3,95,27 54 81 108 135 243 270 297 324 351 378,True,False,False
2566,2*1283,2,2,1283,False,False,True
2567,17*151,2,17,151 302 453 604 755 906 1057 1208,False,False,True
2568,2^3*3*107,3,24,107 214 321 428 535 642 749 856 963 1070 1177 1284,False,False,True
2569,7*367,2,7,367 734 1101,False,False,True
2570,2*5*257,3,2,1285,False,False,False
2571,3*857,2,3,857,False,False,True
