class	a0	a1	a2	a5	a3	a4	coefficient
trans	4	6	0	2	2	0	-635
trans	3	7	0	2	2	0	-60
trans	2	8	0	2	2	0	25
trans	1	9	0	2	2	0	-100
trans	7	2	1	2	2	0	210
trans	6	3	1	2	2	0	600
trans	5	4	1	2	2	0	780
trans	4	5	1	2	2	0	-160
trans	3	6	1	2	2	0	360
trans	2	7	1	2	2	0	820
trans	1	8	1	2	2	0	-450
trans	8	0	2	2	2	0	75
trans	7	1	2	2	2	0	-210
trans	5	3	2	2	2	0	320
trans	4	4	2	2	2	0	790
trans	3	5	2	2	2	0	-180
trans	2	6	2	2	2	0	-2040
trans	1	7	2	2	2	0	1350
trans	7	0	3	2	2	0	430
trans	6	1	3	2	2	0	-600
trans	5	2	3	2	2	0	-320
trans	3	4	3	2	2	0	480
trans	2	5	3	2	2	0	1280
trans	1	6	3	2	2	0	170
trans	6	0	4	2	2	0	375
trans	5	1	4	2	2	0	-780
trans	4	2	4	2	2	0	-790
trans	3	3	4	2	2	0	-480
trans	1	5	4	2	2	0	-4980
trans	5	0	5	2	2	0	410
trans	4	1	5	2	2	0	160
trans	3	2	5	2	2	0	180
trans	2	3	5	2	2	0	-1280
trans	1	4	5	2	2	0	4980
trans	4	0	6	2	2	0	635
trans	3	1	6	2	2	0	-360
trans	2	2	6	2	2	0	2040
trans	1	3	6	2	2	0	-170
trans	3	0	7	2	2	0	60
trans	2	1	7	2	2	0	-820
trans	1	2	7	2	2	0	-1350
trans	2	0	8	2	2	0	-25
trans	1	1	8	2	2	0	450
trans	1	0	9	2	2	0	100
trans	8	1	0	2	3	0	-100
trans	7	2	0	2	3	0	-140
trans	6	3	0	2	3	0	-30
trans	5	4	0	2	3	0	-340
trans	4	5	0	2	3	0	-720
trans	3	6	0	2	3	0	-200
trans	2	7	0	2	3	0	-60
trans	1	8	0	2	3	0	-390
trans	8	0	1	2	3	0	100
trans	6	2	1	2	3	0	1050
trans	5	3	1	2	3	0	400
trans	4	4	1	2	3	0	-630
trans	3	5	1	2	3	0	2820
trans	2	6	1	2	3	0	360
trans	1	7	1	2	3	0	-240
trans	0	8	1	2	3	0	280
trans	7	0	2	2	3	0	140
trans	6	1	2	2	3	0	-1050
trans	4	3	2	2	3	0	180
trans	3	4	2	2	3	0	-5010
trans	2	5	2	2	3	0	-180
trans	1	6	2	2	3	0	780
trans	0	7	2	2	3	0	-1120
trans	6	0	3	2	3	0	30
trans	5	1	3	2	3	0	-400
trans	4	2	3	2	3	0	-180
trans	2	4	3	2	3	0	480
trans	1	5	3	2	3	0	-120
trans	5	0	4	2	3	0	340
trans	4	1	4	2	3	0	630
trans	3	2	4	2	3	0	5010
trans	2	3	4	2	3	0	-480
trans	0	5	4	2	3	0	2900
trans	4	0	5	2	3	0	720
trans	3	1	5	2	3	0	-2820
trans	2	2	5	2	3	0	180
trans	1	3	5	2	3	0	120
trans	0	4	5	2	3	0	-2900
trans	3	0	6	2	3	0	200
trans	2	1	6	2	3	0	-360
trans	1	2	6	2	3	0	-780
trans	2	0	7	2	3	0	60
trans	1	1	7	2	3	0	240
trans	0	2	7	2	3	0	1120
trans	1	0	8	2	3	0	390
trans	0	1	8	2	3	0	-280
trans	7	1	0	2	4	0	-200
trans	6	2	0	2	4	0	-430
trans	5	3	0	2	4	0	-1070
trans	4	4	0	2	4	0	-1880
trans	3	5	0	2	4	0	-720
trans	2	6	0	2	4	0	-635
trans	1	7	0	2	4	0	-660
trans	7	0	1	2	4	0	200
trans	5	2	1	2	4	0	-990
trans	4	3	1	2	4	0	-1200
trans	3	4	1	2	4	0	-630
trans	2	5	1	2	4	0	-160
trans	1	6	1	2	4	0	-480
trans	0	7	1	2	4	0	280
trans	6	0	2	2	4	0	430
trans	5	1	2	2	4	0	990
trans	3	3	2	2	4	0	180
trans	2	4	2	2	4	0	790
trans	1	5	2	2	4	0	600
trans	0	6	2	2	4	0	-890
trans	5	0	3	2	4	0	1070
trans	4	1	3	2	4	0	1200
trans	3	2	3	2	4	0	-180
trans	1	4	3	2	4	0	-660
trans	0	5	3	2	4	0	300
trans	4	0	4	2	4	0	1880
trans	3	1	4	2	4	0	630
trans	2	2	4	2	4	0	-790
trans	1	3	4	2	4	0	660
trans	3	0	5	2	4	0	720
trans	2	1	5	2	4	0	160
trans	1	2	5	2	4	0	-600
trans	0	3	5	2	4	0	-300
trans	2	0	6	2	4	0	635
trans	1	1	6	2	4	0	480
trans	0	2	6	2	4	0	890
trans	1	0	7	2	4	0	660
trans	0	1	7	2	4	0	-280
trans	5	2	0	2	5	0	-190
trans	4	3	0	2	5	0	-1070
trans	3	4	0	2	5	0	-340
trans	2	5	0	2	5	0	-410
trans	1	6	0	2	5	0	-1120
trans	4	2	1	2	5	0	-990
trans	3	3	1	2	5	0	400
trans	2	4	1	2	5	0	780
trans	1	5	1	2	5	0	-820
trans	0	6	1	2	5	0	200
trans	5	0	2	2	5	0	190
trans	4	1	2	2	5	0	990
trans	2	3	2	2	5	0	320
trans	1	4	2	2	5	0	1420
trans	0	5	2	2	5	0	-420
trans	4	0	3	2	5	0	1070
trans	3	1	3	2	5	0	-400
trans	2	2	3	2	5	0	-320
trans	0	4	3	2	5	0	20
trans	3	0	4	2	5	0	340
trans	2	1	4	2	5	0	-780
trans	1	2	4	2	5	0	-1420
trans	0	3	4	2	5	0	-20
trans	2	0	5	2	5	0	410
trans	1	1	5	2	5	0	820
trans	0	2	5	2	5	0	420
trans	1	0	6	2	5	0	1120
trans	0	1	6	2	5	0	-200
trans	4	2	0	2	6	0	-430
trans	3	3	0	2	6	0	-30
trans	2	4	0	2	6	0	-375
trans	1	5	0	2	6	0	-1360
trans	3	2	1	2	6	0	1050
trans	2	3	1	2	6	0	600
trans	1	4	1	2	6	0	-270
trans	0	5	1	2	6	0	240
trans	4	0	2	2	6	0	430
trans	3	1	2	2	6	0	-1050
trans	1	3	2	2	6	0	550
trans	0	4	2	2	6	0	-510
trans	3	0	3	2	6	0	30
trans	2	1	3	2	6	0	-600
trans	1	2	3	2	6	0	-550
trans	2	0	4	2	6	0	375
trans	1	1	4	2	6	0	270
trans	0	2	4	2	6	0	510
trans	1	0	5	2	6	0	1360
trans	0	1	5	2	6	0	-240
trans	4	1	0	2	7	0	-200
trans	3	2	0	2	7	0	-140
trans	2	3	0	2	7	0	-430
trans	1	4	0	2	7	0	-860
trans	4	0	1	2	7	0	200
trans	2	2	1	2	7	0	210
trans	1	3	1	2	7	0	-80
trans	0	4	1	2	7	0	120
trans	3	0	2	2	7	0	140
trans	2	1	2	2	7	0	-210
trans	0	3	2	2	7	0	-240
trans	2	0	3	2	7	0	430
trans	1	1	3	2	7	0	80
trans	0	2	3	2	7	0	240
trans	1	0	4	2	7	0	860
trans	0	1	4	2	7	0	-120
trans	3	1	0	2	8	0	-100
trans	2	2	0	2	8	0	-75
trans	1	3	0	2	8	0	-370
trans	3	0	1	2	8	0	100
trans	1	2	1	2	8	0	-90
trans	2	0	2	2	8	0	75
trans	1	1	2	2	8	0	90
trans	1	0	3	2	8	0	370
trans	1	2	0	2	9	0	-150
trans	1	0	2	2	9	0	150
trans	1	1	0	2	10	0	-30
trans	1	0	1	2	10	0	30
trans	10	1	0	2	0	1	-30
trans	9	2	0	2	0	1	-150
trans	8	3	0	2	0	1	-370
trans	7	4	0	2	0	1	-860
trans	6	5	0	2	0	1	-1360
trans	5	6	0	2	0	1	-1120
trans	4	7	0	2	0	1	-660
trans	3	8	0	2	0	1	-390
trans	2	9	0	2	0	1	-100
trans	10	0	1	2	0	1	30
trans	8	2	1	2	0	1	-90
trans	7	3	1	2	0	1	-80
trans	6	4	1	2	0	1	-270
trans	5	5	1	2	0	1	-820
trans	4	6	1	2	0	1	-480
trans	3	7	1	2	0	1	-240
trans	2	8	1	2	0	1	-450
trans	9	0	2	2	0	1	150
trans	8	1	2	2	0	1	90
trans	6	3	2	2	0	1	550
trans	5	4	2	2	0	1	1420
trans	4	5	2	2	0	1	600
trans	3	6	2	2	0	1	780
trans	2	7	2	2	0	1	1350
trans	8	0	3	2	0	1	370
trans	7	1	3	2	0	1	80
trans	6	2	3	2	0	1	-550
trans	4	4	3	2	0	1	-660
trans	3	5	3	2	0	1	-120
trans	2	6	3	2	0	1	170
trans	7	0	4	2	0	1	860
trans	6	1	4	2	0	1	270
trans	5	2	4	2	0	1	-1420
trans	4	3	4	2	0	1	660
trans	2	5	4	2	0	1	-4980
trans	6	0	5	2	0	1	1360
trans	5	1	5	2	0	1	820
trans	4	2	5	2	0	1	-600
trans	3	3	5	2	0	1	120
trans	2	4	5	2	0	1	4980
trans	5	0	6	2	0	1	1120
trans	4	1	6	2	0	1	480
trans	3	2	6	2	0	1	-780
trans	2	3	6	2	0	1	-170
trans	4	0	7	2	0	1	660
trans	3	1	7	2	0	1	240
trans	2	2	7	2	0	1	-1350
trans	3	0	8	2	0	1	390
trans	2	1	8	2	0	1	450
trans	2	0	9	2	0	1	100
trans	9	1	0	2	1	1	-180
trans	8	2	0	2	1	1	-140
trans	7	3	0	2	1	1	-560
trans	6	4	0	2	1	1	-1190
trans	5	5	0	2	1	1	-180
trans	4	6	0	2	1	1	70
trans	3	7	0	2	1	1	-60
trans	2	8	0	2	1	1	160
trans	9	0	1	2	1	1	180
trans	7	2	1	2	1	1	720
trans	6	3	1	2	1	1	-680
trans	5	4	1	2	1	1	-180
trans	4	5	1	2	1	1	3180
trans	3	6	1	2	1	1	140
trans	2	7	1	2	1	1	-440
trans	1	8	1	2	1	1	960
trans	8	0	2	2	1	1	140
trans	7	1	2	2	1	1	-720
trans	5	3	2	2	1	1	-3660
trans	4	4	2	2	1	1	-10410
trans	3	5	2	2	1	1	720
trans	2	6	2	2	1	1	1590
trans	1	7	2	2	1	1	-3840
trans	7	0	3	2	1	1	560
trans	6	1	3	2	1	1	680
trans	5	2	3	2	1	1	3660
trans	3	4	3	2	1	1	3080
trans	2	5	3	2	1	1	500
trans	6	0	4	2	1	1	1190
trans	5	1	4	2	1	1	180
trans	4	2	4	2	1	1	10410
trans	3	3	4	2	1	1	-3080
trans	1	5	4	2	1	1	21900
trans	5	0	5	2	1	1	180
trans	4	1	5	2	1	1	-3180
trans	3	2	5	2	1	1	-720
trans	2	3	5	2	1	1	-500
trans	1	4	5	2	1	1	-21900
trans	4	0	6	2	1	1	-70
trans	3	1	6	2	1	1	-140
trans	2	2	6	2	1	1	-1590
trans	3	0	7	2	1	1	60
trans	2	1	7	2	1	1	440
trans	1	2	7	2	1	1	3840
trans	2	0	8	2	1	1	-160
trans	1	1	8	2	1	1	-960
trans	8	1	0	2	2	1	110
trans	7	2	0	2	2	1	120
trans	6	3	0	2	2	1	80
trans	5	4	0	2	2	1	1390
trans	4	5	0	2	2	1	1590
trans	3	6	0	2	2	1	550
trans	2	7	0	2	2	1	540
trans	1	8	0	2	2	1	160
trans	0	9	0	2	2	1	-100
trans	8	0	1	2	2	1	-110
trans	6	2	1	2	2	1	-2400
trans	5	3	1	2	2	1	-1480
trans	4	4	1	2	2	1	-1890
trans	3	5	1	2	2	1	-2800
trans	2	6	1	2	2	1	-220
trans	1	7	1	2	2	1	-440
trans	0	8	1	2	2	1	-450
trans	7	0	2	2	2	1	-120
trans	6	1	2	2	2	1	2400
trans	4	3	2	2	2	1	2580
trans	3	4	2	2	2	1	13420
trans	2	5	2	2	2	1	1560
trans	1	6	2	2	2	1	1590
trans	0	7	2	2	2	1	1350
trans	6	0	3	2	2	1	-80
trans	5	1	3	2	2	1	1480
trans	4	2	3	2	2	1	-2580
trans	2	4	3	2	2	1	1280
trans	1	5	3	2	2	1	500
trans	0	6	3	2	2	1	170
trans	5	0	4	2	2	1	-1390
trans	4	1	4	2	2	1	1890
trans	3	2	4	2	2	1	-13420
trans	2	3	4	2	2	1	-1280
trans	0	5	4	2	2	1	-4980
trans	4	0	5	2	2	1	-1590
trans	3	1	5	2	2	1	2800
trans	2	2	5	2	2	1	-1560
trans	1	3	5	2	2	1	-500
trans	0	4	5	2	2	1	4980
trans	3	0	6	2	2	1	-550
trans	2	1	6	2	2	1	220
trans	1	2	6	2	2	1	-1590
trans	0	3	6	2	2	1	-170
trans	2	0	7	2	2	1	-540
trans	1	1	7	2	2	1	440
trans	0	2	7	2	2	1	-1350
trans	1	0	8	2	2	1	-160
trans	0	1	8	2	2	1	450
trans	0	0	9	2	2	1	100
trans	7	1	0	2	3	1	240
trans	6	2	0	2	3	1	-90
trans	5	3	0	2	3	1	580
trans	4	4	0	2	3	1	430
trans	3	5	0	2	3	1	-460
trans	2	6	0	2	3	1	550
trans	1	7	0	2	3	1	-60
trans	0	8	0	2	3	1	-390
trans	7	0	1	2	3	1	-240
trans	5	2	1	2	3	1	-3300
trans	4	3	1	2	3	1	2400
trans	3	4	1	2	3	1	6900
trans	2	5	1	2	3	1	-2800
trans	1	6	1	2	3	1	140
trans	0	7	1	2	3	1	-240
trans	6	0	2	2	3	1	90
trans	5	1	2	2	3	1	3300
trans	3	3	2	2	3	1	-2000
trans	2	4	2	2	3	1	13420
trans	1	5	2	2	3	1	720
trans	0	6	2	2	3	1	780
trans	5	0	3	2	3	1	-580
trans	4	1	3	2	3	1	-2400
trans	3	2	3	2	3	1	2000
trans	1	4	3	2	3	1	3080
trans	0	5	3	2	3	1	-120
trans	4	0	4	2	3	1	-430
trans	3	1	4	2	3	1	-6900
trans	2	2	4	2	3	1	-13420
trans	1	3	4	2	3	1	-3080
trans	3	0	5	2	3	1	460
trans	2	1	5	2	3	1	2800
trans	1	2	5	2	3	1	-720
trans	0	3	5	2	3	1	120
trans	2	0	6	2	3	1	-550
trans	1	1	6	2	3	1	-140
trans	0	2	6	2	3	1	-780
trans	1	0	7	2	3	1	60
trans	0	1	7	2	3	1	240
trans	0	0	8	2	3	1	390
trans	6	1	0	2	4	1	-370
trans	5	2	0	2	4	1	270
trans	4	3	0	2	4	1	440
trans	3	4	0	2	4	1	430
trans	2	5	0	2	4	1	1590
trans	1	6	0	2	4	1	70
trans	0	7	0	2	4	1	-660
trans	6	0	1	2	4	1	370
trans	4	2	1	2	4	1	10680
trans	3	3	1	2	4	1	2400
trans	2	4	1	2	4	1	-1890
trans	1	5	1	2	4	1	3180
trans	0	6	1	2	4	1	-480
trans	5	0	2	2	4	1	-270
trans	4	1	2	2	4	1	-10680
trans	2	3	2	2	4	1	2580
trans	1	4	2	2	4	1	-10410
trans	0	5	2	2	4	1	600
trans	4	0	3	2	4	1	-440
trans	3	1	3	2	4	1	-2400
trans	2	2	3	2	4	1	-2580
trans	0	4	3	2	4	1	-660
trans	3	0	4	2	4	1	-430
trans	2	1	4	2	4	1	1890
trans	1	2	4	2	4	1	10410
trans	0	3	4	2	4	1	660
trans	2	0	5	2	4	1	-1590
trans	1	1	5	2	4	1	-3180
trans	0	2	5	2	4	1	-600
trans	1	0	6	2	4	1	-70
trans	0	1	6	2	4	1	480
trans	0	0	7	2	4	1	660
trans	5	1	0	2	5	1	300
trans	4	2	0	2	5	1	270
trans	3	3	0	2	5	1	580
trans	2	4	0	2	5	1	1390
trans	1	5	0	2	5	1	-180
trans	0	6	0	2	5	1	-1120
trans	5	0	1	2	5	1	-300
trans	3	2	1	2	5	1	-3300
trans	2	3	1	2	5	1	-1480
trans	1	4	1	2	5	1	-180
trans	0	5	1	2	5	1	-820
trans	4	0	2	2	5	1	-270
trans	3	1	2	2	5	1	3300
trans	1	3	2	2	5	1	-3660
trans	0	4	2	2	5	1	1420
trans	3	0	3	2	5	1	-580
trans	2	1	3	2	5	1	1480
trans	1	2	3	2	5	1	3660
trans	2	0	4	2	5	1	-1390
trans	1	1	4	2	5	1	180
trans	0	2	4	2	5	1	-1420
trans	1	0	5	2	5	1	180
trans	0	1	5	2	5	1	820
trans	0	0	6	2	5	1	1120
trans	4	1	0	2	6	1	-370
trans	3	2	0	2	6	1	-90
trans	2	3	0	2	6	1	80
trans	1	4	0	2	6	1	-1190
trans	0	5	0	2	6	1	-1360
trans	4	0	1	2	6	1	370
trans	2	2	1	2	6	1	-2400
trans	1	3	1	2	6	1	-680
trans	0	4	1	2	6	1	-270
trans	3	0	2	2	6	1	90
trans	2	1	2	2	6	1	2400
trans	0	3	2	2	6	1	550
trans	2	0	3	2	6	1	-80
trans	1	1	3	2	6	1	680
trans	0	2	3	2	6	1	-550
trans	1	0	4	2	6	1	1190
trans	0	1	4	2	6	1	270
trans	0	0	5	2	6	1	1360
trans	3	1	0	2	7	1	240
trans	2	2	0	2	7	1	120
trans	1	3	0	2	7	1	-560
trans	0	4	0	2	7	1	-860
trans	3	0	1	2	7	1	-240
trans	1	2	1	2	7	1	720
trans	0	3	1	2	7	1	-80
trans	2	0	2	2	7	1	-120
trans	1	1	2	2	7	1	-720
trans	1	0	3	2	7	1	560
trans	0	1	3	2	7	1	80
trans	0	0	4	2	7	1	860
trans	2	1	0	2	8	1	110
trans	1	2	0	2	8	1	-140
trans	0	3	0	2	8	1	-370
trans	2	0	1	2	8	1	-110
trans	0	2	1	2	8	1	-90
trans	1	0	2	2	8	1	140
trans	0	1	2	2	8	1	90
trans	0	0	3	2	8	1	370
trans	1	1	0	2	9	1	-180
trans	0	2	0	2	9	1	-150
trans	1	0	1	2	9	1	180
trans	0	0	2	2	9	1	150
trans	0	1	0	2	10	1	-30
trans	0	0	1	2	10	1	30
trans	8	2	0	2	0	2	-75
trans	7	3	0	2	0	2	-430
trans	6	4	0	2	0	2	-375
trans	5	5	0	2	0	2	-410
trans	4	6	0	2	0	2	-635
trans	3	7	0	2	0	2	-60
trans	2	8	0	2	0	2	25
trans	1	9	0	2	0	2	-100
trans	7	2	1	2	0	2	210
trans	6	3	1	2	0	2	600
trans	5	4	1	2	0	2	780
trans	4	5	1	2	0	2	-160
trans	3	6	1	2	0	2	360
trans	2	7	1	2	0	2	820
trans	1	8	1	2	0	2	-450
trans	8	0	2	2	0	2	75
trans	7	1	2	2	0	2	-210
trans	5	3	2	2	0	2	320
trans	4	4	2	2	0	2	790
trans	3	5	2	2	0	2	-180
trans	2	6	2	2	0	2	-2040
trans	1	7	2	2	0	2	1350
trans	7	0	3	2	0	2	430
trans	6	1	3	2	0	2	-600
trans	5	2	3	2	0	2	-320
trans	3	4	3	2	0	2	480
trans	2	5	3	2	0	2	1280
trans	1	6	3	2	0	2	170
trans	6	0	4	2	0	2	375
trans	5	1	4	2	0	2	-780
trans	4	2	4	2	0	2	-790
trans	3	3	4	2	0	2	-480
trans	1	5	4	2	0	2	-4980
trans	5	0	5	2	0	2	410
trans	4	1	5	2	0	2	160
trans	3	2	5	2	0	2	180
trans	2	3	5	2	0	2	-1280
trans	1	4	5	2	0	2	4980
trans	4	0	6	2	0	2	635
trans	3	1	6	2	0	2	-360
trans	2	2	6	2	0	2	2040
trans	1	3	6	2	0	2	-170
trans	3	0	7	2	0	2	60
trans	2	1	7	2	0	2	-820
trans	1	2	7	2	0	2	-1350
trans	2	0	8	2	0	2	-25
trans	1	1	8	2	0	2	450
trans	1	0	9	2	0	2	100
trans	8	1	0	2	1	2	110
trans	7	2	0	2	1	2	120
trans	6	3	0	2	1	2	80
trans	5	4	0	2	1	2	1390
trans	4	5	0	2	1	2	1590
trans	3	6	0	2	1	2	550
trans	2	7	0	2	1	2	540
trans	1	8	0	2	1	2	160
trans	0	9	0	2	1	2	-100
trans	8	0	1	2	1	2	-110
trans	6	2	1	2	1	2	-2400
trans	5	3	1	2	1	2	-1480
trans	4	4	1	2	1	2	-1890
trans	3	5	1	2	1	2	-2800
trans	2	6	1	2	1	2	-220
trans	1	7	1	2	1	2	-440
trans	0	8	1	2	1	2	-450
trans	7	0	2	2	1	2	-120
trans	6	1	2	2	1	2	2400
trans	4	3	2	2	1	2	2580
trans	3	4	2	2	1	2	13420
trans	2	5	2	2	1	2	1560
trans	1	6	2	2	1	2	1590
trans	0	7	2	2	1	2	1350
trans	6	0	3	2	1	2	-80
trans	5	1	3	2	1	2	1480
trans	4	2	3	2	1	2	-2580
trans	2	4	3	2	1	2	1280
trans	1	5	3	2	1	2	500
trans	0	6	3	2	1	2	170
trans	5	0	4	2	1	2	-1390
trans	4	1	4	2	1	2	1890
trans	3	2	4	2	1	2	-13420
trans	2	3	4	2	1	2	-1280
trans	0	5	4	2	1	2	-4980
trans	4	0	5	2	1	2	-1590
trans	3	1	5	2	1	2	2800
trans	2	2	5	2	1	2	-1560
trans	1	3	5	2	1	2	-500
trans	0	4	5	2	1	2	4980
trans	3	0	6	2	1	2	-550
trans	2	1	6	2	1	2	220
trans	1	2	6	2	1	2	-1590
trans	0	3	6	2	1	2	-170
trans	2	0	7	2	1	2	-540
trans	1	1	7	2	1	2	440
trans	0	2	7	2	1	2	-1350
trans	1	0	8	2	1	2	-160
trans	0	1	8	2	1	2	450
trans	0	0	9	2	1	2	100
trans	7	1	0	2	2	2	-600
trans	6	2	0	2	2	2	-230
trans	5	3	0	2	2	2	-840
trans	4	4	0	2	2	2	580
trans	3	5	0	2	2	2	640
trans	2	6	0	2	2	2	-1110
trans	1	7	0	2	2	2	540
trans	0	8	0	2	2	2	25
trans	7	0	1	2	2	2	600
trans	5	2	1	2	2	2	13560
trans	4	3	1	2	2	2	2660
trans	3	4	1	2	2	2	2580
trans	2	5	1	2	2	2	16560
trans	1	6	1	2	2	2	-220
trans	0	7	1	2	2	2	820
trans	6	0	2	2	2	2	230
trans	5	1	2	2	2	2	-13560
trans	3	3	2	2	2	2	2600
trans	2	4	2	2	2	2	-31050
trans	1	5	2	2	2	2	1560
trans	0	6	2	2	2	2	-2040
trans	5	0	3	2	2	2	840
trans	4	1	3	2	2	2	-2660
trans	3	2	3	2	2	2	-2600
trans	1	4	3	2	2	2	1280
trans	0	5	3	2	2	2	1280
trans	4	0	4	2	2	2	-580
trans	3	1	4	2	2	2	-2580
trans	2	2	4	2	2	2	31050
trans	1	3	4	2	2	2	-1280
trans	3	0	5	2	2	2	-640
trans	2	1	5	2	2	2	-16560
trans	1	2	5	2	2	2	-1560
trans	0	3	5	2	2	2	-1280
trans	2	0	6	2	2	2	1110
trans	1	1	6	2	2	2	220
trans	0	2	6	2	2	2	2040
trans	1	0	7	2	2	2	-540
trans	0	1	7	2	2	2	-820
trans	0	0	8	2	2	2	-25
trans	6	1	0	2	3	2	490
trans	5	2	0	2	3	2	240
trans	4	3	0	2	3	2	2020
trans	3	4	0	2	3	2	1100
trans	2	5	0	2	3	2	640
trans	1	6	0	2	3	2	550
trans	0	7	0	2	3	2	-60
trans	6	0	1	2	3	2	-490
trans	4	2	1	2	3	2	-11520
trans	3	3	1	2	3	2	1840
trans	2	4	1	2	3	2	2580
trans	1	5	1	2	3	2	-2800
trans	0	6	1	2	3	2	360
trans	5	0	2	2	3	2	-240
trans	4	1	2	2	3	2	11520
trans	2	3	2	2	3	2	2600
trans	1	4	2	2	3	2	13420
trans	0	5	2	2	3	2	-180
trans	4	0	3	2	3	2	-2020
trans	3	1	3	2	3	2	-1840
trans	2	2	3	2	3	2	-2600
trans	0	4	3	2	3	2	480
trans	3	0	4	2	3	2	-1100
trans	2	1	4	2	3	2	-2580
trans	1	2	4	2	3	2	-13420
trans	0	3	4	2	3	2	-480
trans	2	0	5	2	3	2	-640
trans	1	1	5	2	3	2	2800
trans	0	2	5	2	3	2	180
trans	1	0	6	2	3	2	-550
trans	0	1	6	2	3	2	-360
trans	0	0	7	2	3	2	60
trans	5	1	0	2	4	2	220
trans	4	2	0	2	4	2	260
trans	3	3	0	2	4	2	2020
trans	2	4	0	2	4	2	580
trans	1	5	0	2	4	2	1590
trans	0	6	0	2	4	2	-635
trans	5	0	1	2	4	2	-220
trans	3	2	1	2	4	2	-11520
trans	2	3	1	2	4	2	2660
trans	1	4	1	2	4	2	-1890
trans	0	5	1	2	4	2	-160
trans	4	0	2	2	4	2	-260
trans	3	1	2	2	4	2	11520
trans	1	3	2	2	4	2	2580
trans	0	4	2	2	4	2	790
trans	3	0	3	2	4	2	-2020
trans	2	1	3	2	4	2	-2660
trans	1	2	3	2	4	2	-2580
trans	2	0	4	2	4	2	-580
trans	1	1	4	2	4	2	1890
trans	0	2	4	2	4	2	-790
trans	1	0	5	2	4	2	-1590
trans	0	1	5	2	4	2	160
trans	0	0	6	2	4	2	635
trans	4	1	0	2	5	2	220
trans	3	2	0	2	5	2	240
trans	2	3	0	2	5	2	-840
trans	1	4	0	2	5	2	1390
trans	0	5	0	2	5	2	-410
trans	4	0	1	2	5	2	-220
trans	2	2	1	2	5	2	13560
trans	1	3	1	2	5	2	-1480
trans	0	4	1	2	5	2	780
trans	3	0	2	2	5	2	-240
trans	2	1	2	2	5	2	-13560
trans	0	3	2	2	5	2	320
trans	2	0	3	2	5	2	840
trans	1	1	3	2	5	2	1480
trans	0	2	3	2	5	2	-320
trans	1	0	4	2	5	2	-1390
trans	0	1	4	2	5	2	-780
trans	0	0	5	2	5	2	410
trans	3	1	0	2	6	2	490
trans	2	2	0	2	6	2	-230
trans	1	3	0	2	6	2	80
trans	0	4	0	2	6	2	-375
trans	3	0	1	2	6	2	-490
trans	1	2	1	2	6	2	-2400
trans	0	3	1	2	6	2	600
trans	2	0	2	2	6	2	230
trans	1	1	2	2	6	2	2400
trans	1	0	3	2	6	2	-80
trans	0	1	3	2	6	2	-600
trans	0	0	4	2	6	2	375
trans	2	1	0	2	7	2	-600
trans	1	2	0	2	7	2	120
trans	0	3	0	2	7	2	-430
trans	2	0	1	2	7	2	600
trans	0	2	1	2	7	2	210
trans	1	0	2	2	7	2	-120
trans	0	1	2	2	7	2	-210
trans	0	0	3	2	7	2	430
trans	1	1	0	2	8	2	110
trans	0	2	0	2	8	2	-75
trans	1	0	1	2	8	2	-110
trans	0	0	2	2	8	2	75
trans	8	1	0	2	0	3	-100
trans	7	2	0	2	0	3	-140
trans	6	3	0	2	0	3	-30
trans	5	4	0	2	0	3	-340
trans	4	5	0	2	0	3	-720
trans	3	6	0	2	0	3	-200
trans	2	7	0	2	0	3	-60
trans	1	8	0	2	0	3	-390
trans	8	0	1	2	0	3	100
trans	6	2	1	2	0	3	1050
trans	5	3	1	2	0	3	400
trans	4	4	1	2	0	3	-630
trans	3	5	1	2	0	3	2820
trans	2	6	1	2	0	3	360
trans	1	7	1	2	0	3	-240
trans	0	8	1	2	0	3	280
trans	7	0	2	2	0	3	140
trans	6	1	2	2	0	3	-1050
trans	4	3	2	2	0	3	180
trans	3	4	2	2	0	3	-5010
trans	2	5	2	2	0	3	-180
trans	1	6	2	2	0	3	780
trans	0	7	2	2	0	3	-1120
trans	6	0	3	2	0	3	30
trans	5	1	3	2	0	3	-400
trans	4	2	3	2	0	3	-180
trans	2	4	3	2	0	3	480
trans	1	5	3	2	0	3	-120
trans	5	0	4	2	0	3	340
trans	4	1	4	2	0	3	630
trans	3	2	4	2	0	3	5010
trans	2	3	4	2	0	3	-480
trans	0	5	4	2	0	3	2900
trans	4	0	5	2	0	3	720
trans	3	1	5	2	0	3	-2820
trans	2	2	5	2	0	3	180
trans	1	3	5	2	0	3	120
trans	0	4	5	2	0	3	-2900
trans	3	0	6	2	0	3	200
trans	2	1	6	2	0	3	-360
trans	1	2	6	2	0	3	-780
trans	2	0	7	2	0	3	60
trans	1	1	7	2	0	3	240
trans	0	2	7	2	0	3	1120
trans	1	0	8	2	0	3	390
trans	0	1	8	2	0	3	-280
trans	7	1	0	2	1	3	240
trans	6	2	0	2	1	3	-90
trans	5	3	0	2	1	3	580
trans	4	4	0	2	1	3	430
trans	3	5	0	2	1	3	-460
trans	2	6	0	2	1	3	550
trans	1	7	0	2	1	3	-60
trans	0	8	0	2	1	3	-390
trans	7	0	1	2	1	3	-240
trans	5	2	1	2	1	3	-3300
trans	4	3	1	2	1	3	2400
trans	3	4	1	2	1	3	6900
trans	2	5	1	2	1	3	-2800
